filename,predicted_label,class_name,confidence,sampler,steps
fashion_00109.png,2,pulôver,0.777781,DDPM,1000
fashion_00110.png,4,casaco,0.620420,DDPM,1000
fashion_00111.png,8,bolsa,0.582315,DDPM,1000
fashion_00112.png,3,vestido,0.591178,DDPM,1000
fashion_00113.png,6,camisa,0.741580,DDPM,1000
fashion_00114.png,0,camiseta,0.948907,DDPM,1000
fashion_00115.png,0,camiseta,0.805706,DDPM,1000
fashion_00116.png,6,camisa,0.950769,DDPM,1000
fashion_00117.png,2,pulôver,0.525452,DDPM,1000
fashion_00118.png,2,pulôver,0.812288,DDPM,1000
fashion_00119.png,0,camiseta,0.795303,DDPM,1000
fashion_00120.png,8,bolsa,0.927699,DDPM,1000
fashion_00121.png,8,bolsa,0.926907,DDPM,1000
fashion_00122.png,8,bolsa,0.515742,DDPM,1000
fashion_00123.png,2,pulôver,0.958404,DDPM,1000
fashion_00124.png,5,sandália,0.998846,DDPM,1000
fashion_00125.png,2,pulôver,0.657968,DDPM,1000
fashion_00126.png,2,pulôver,0.439598,DDPM,1000
fashion_00127.png,8,bolsa,0.615737,DDPM,1000
fashion_00128.png,2,pulôver,0.855099,DDPM,1000
fashion_00129.png,9,bota,0.929880,DDPM,1000
fashion_00130.png,2,pulôver,0.754926,DDPM,1000
fashion_00131.png,8,bolsa,0.962497,DDPM,1000
fashion_00132.png,0,camiseta,0.825688,DDPM,1000
fashion_00133.png,0,camiseta,0.999369,DDPM,1000
fashion_00134.png,3,vestido,0.709646,DDPM,1000
fashion_00135.png,6,camisa,0.893591,DDPM,1000
fashion_00136.png,2,pulôver,0.803159,DDPM,1000
fashion_00137.png,4,casaco,0.387190,DDPM,1000
fashion_00138.png,0,camiseta,0.925311,DDPM,1000
fashion_00139.png,2,pulôver,0.687406,DDPM,1000
fashion_00140.png,3,vestido,0.637150,DDPM,1000
fashion_00141.png,6,camisa,0.608883,DDPM,1000
fashion_00142.png,6,camisa,0.611145,DDPM,1000
fashion_00143.png,6,camisa,0.381261,DDPM,1000
fashion_00144.png,6,camisa,0.716729,DDPM,1000
fashion_00145.png,6,camisa,0.263547,DDPM,1000
fashion_00146.png,6,camisa,0.546670,DDPM,1000
fashion_00147.png,6,camisa,0.563943,DDPM,1000
fashion_00148.png,8,bolsa,0.553210,DDPM,1000
fashion_00149.png,6,camisa,0.594210,DDPM,1000
fashion_00150.png,8,bolsa,0.997878,DDPM,1000
fashion_00151.png,0,camiseta,0.352487,DDPM,1000
fashion_00152.png,6,camisa,0.649521,DDPM,1000
fashion_00153.png,0,camiseta,0.712545,DDPM,1000
fashion_00154.png,3,vestido,0.950247,DDPM,1000
fashion_00155.png,2,pulôver,0.688616,DDPM,1000
fashion_00156.png,8,bolsa,0.987539,DDPM,1000
fashion_00157.png,2,pulôver,0.700999,DDPM,1000
fashion_00158.png,8,bolsa,0.995870,DDPM,1000
fashion_00159.png,6,camisa,0.779004,DDPM,1000
fashion_00160.png,8,bolsa,0.991400,DDPM,1000
fashion_00161.png,6,camisa,0.486313,DDPM,1000
fashion_00162.png,6,camisa,0.655751,DDPM,1000
fashion_00163.png,8,bolsa,0.974998,DDPM,1000
fashion_00164.png,6,camisa,0.585837,DDPM,1000
fashion_00165.png,6,camisa,0.743562,DDPM,1000
fashion_00166.png,0,camiseta,0.881032,DDPM,1000
fashion_00167.png,7,tênis,0.612138,DDPM,1000
fashion_00168.png,8,bolsa,0.999978,DDPM,1000
fashion_00169.png,4,casaco,0.373351,DDPM,1000
fashion_00170.png,6,camisa,0.586990,DDPM,1000
fashion_00171.png,3,vestido,0.456454,DDPM,1000
fashion_00172.png,0,camiseta,0.619100,DDPM,1000
fashion_00173.png,6,camisa,0.701250,DDPM,1000
fashion_00174.png,2,pulôver,0.449576,DDPM,1000
fashion_00175.png,4,casaco,0.463583,DDPM,1000
fashion_00176.png,2,pulôver,0.635406,DDPM,1000
fashion_00177.png,6,camisa,0.708442,DDPM,1000
fashion_00178.png,0,camiseta,0.994655,DDPM,1000
fashion_00179.png,2,pulôver,0.985104,DDPM,1000
fashion_00180.png,2,pulôver,0.701933,DDPM,1000
fashion_00181.png,6,camisa,0.392365,DDPM,1000
fashion_00182.png,6,camisa,0.532023,DDPM,1000
fashion_00183.png,0,camiseta,0.537367,DDPM,1000
fashion_00184.png,6,camisa,0.468972,DDPM,1000
fashion_00185.png,9,bota,0.732168,DDPM,1000
fashion_00186.png,6,camisa,0.849944,DDPM,1000
fashion_00187.png,8,bolsa,0.586877,DDPM,1000
fashion_00188.png,2,pulôver,0.973447,DDPM,1000
fashion_00189.png,6,camisa,0.642992,DDPM,1000
fashion_00190.png,9,bota,0.846373,DDPM,1000
fashion_00191.png,2,pulôver,0.797827,DDPM,1000
fashion_00192.png,0,camiseta,0.499264,DDPM,1000
fashion_00193.png,6,camisa,0.754641,DDPM,1000
fashion_00194.png,0,camiseta,0.506902,DDPM,1000
fashion_00195.png,6,camisa,0.752367,DDPM,1000
fashion_00196.png,6,camisa,0.915263,DDPM,1000
fashion_00197.png,6,camisa,0.884724,DDPM,1000
fashion_00198.png,2,pulôver,0.295889,DDPM,1000
fashion_00199.png,4,casaco,0.406994,DDPM,1000
fashion_00200.png,2,pulôver,0.415922,DDPM,1000
fashion_00201.png,4,casaco,0.734972,DDPM,1000
fashion_00202.png,2,pulôver,0.561749,DDPM,1000
fashion_00203.png,6,camisa,0.332257,DDPM,1000
fashion_00204.png,6,camisa,0.423135,DDPM,1000
fashion_00205.png,0,camiseta,0.946001,DDPM,1000
fashion_00206.png,0,camiseta,0.845647,DDPM,1000
fashion_00207.png,7,tênis,0.751531,DDPM,1000
fashion_00208.png,6,camisa,0.395590,DDPM,1000
fashion_00209.png,6,camisa,0.768523,DDPM,1000
fashion_00210.png,8,bolsa,0.980117,DDPM,1000
fashion_00211.png,2,pulôver,0.938463,DDPM,1000
fashion_00212.png,8,bolsa,0.700354,DDPM,1000
fashion_00213.png,2,pulôver,0.638283,DDPM,1000
fashion_00214.png,0,camiseta,0.967796,DDPM,1000
fashion_00215.png,0,camiseta,0.360747,DDPM,1000
fashion_00216.png,3,vestido,0.467933,DDPM,1000
fashion_00217.png,8,bolsa,0.821610,DDPM,1000
fashion_00218.png,6,camisa,0.678780,DDPM,1000
fashion_00219.png,2,pulôver,0.623807,DDPM,1000
fashion_00220.png,8,bolsa,0.998922,DDPM,1000
fashion_00221.png,0,camiseta,0.440638,DDPM,1000
fashion_00222.png,3,vestido,0.911659,DDPM,1000
fashion_00223.png,3,vestido,0.971914,DDPM,1000
fashion_00224.png,6,camisa,0.805087,DDPM,1000
fashion_00225.png,8,bolsa,0.475089,DDPM,1000
fashion_00226.png,8,bolsa,0.990591,DDPM,1000
fashion_00227.png,8,bolsa,0.978007,DDPM,1000
fashion_00228.png,8,bolsa,0.519808,DDPM,1000
fashion_00229.png,4,casaco,0.611706,DDPM,1000
fashion_00230.png,6,camisa,0.332748,DDPM,1000
fashion_00231.png,6,camisa,0.609888,DDPM,1000
fashion_00232.png,8,bolsa,0.895049,DDPM,1000
fashion_00233.png,1,calça,0.499859,DDPM,1000
fashion_00234.png,8,bolsa,0.823236,DDPM,1000
fashion_00235.png,6,camisa,0.500838,DDPM,1000
fashion_00236.png,4,casaco,0.875732,DDPM,1000
fashion_00237.png,2,pulôver,0.525368,DDPM,1000
fashion_00238.png,4,casaco,0.465592,DDPM,1000
fashion_00239.png,3,vestido,0.515169,DDPM,1000
fashion_00240.png,0,camiseta,0.425352,DDPM,1000
fashion_00241.png,0,camiseta,0.823579,DDPM,1000
fashion_00242.png,3,vestido,0.452862,DDPM,1000
fashion_00243.png,6,camisa,0.736763,DDPM,1000
fashion_00244.png,6,camisa,0.686320,DDPM,1000
fashion_00245.png,8,bolsa,0.961901,DDPM,1000
fashion_00246.png,9,bota,0.999957,DDPM,1000
fashion_00247.png,4,casaco,0.340212,DDPM,1000
fashion_00248.png,2,pulôver,0.842407,DDPM,1000
fashion_00249.png,6,camisa,0.957120,DDPM,1000
fashion_00250.png,0,camiseta,0.893828,DDPM,1000
fashion_00251.png,2,pulôver,0.994927,DDPM,1000
fashion_00252.png,6,camisa,0.686473,DDPM,1000
fashion_00253.png,6,camisa,0.745059,DDPM,1000
fashion_00254.png,8,bolsa,0.989127,DDPM,1000
fashion_00255.png,2,pulôver,0.487319,DDPM,1000
fashion_00256.png,3,vestido,0.333159,DDPM,1000
fashion_00257.png,6,camisa,0.943756,DDPM,1000
fashion_00258.png,0,camiseta,0.504659,DDPM,1000
fashion_00259.png,8,bolsa,0.999989,DDPM,1000
fashion_00260.png,6,camisa,0.409823,DDPM,1000
fashion_00261.png,2,pulôver,0.462977,DDPM,1000
fashion_00262.png,8,bolsa,0.337172,DDPM,1000
fashion_00263.png,8,bolsa,0.783553,DDPM,1000
fashion_00264.png,0,camiseta,0.764637,DDPM,1000
fashion_00265.png,3,vestido,0.819828,DDPM,1000
fashion_00266.png,8,bolsa,0.939802,DDPM,1000
fashion_00267.png,3,vestido,0.963688,DDPM,1000
fashion_00268.png,6,camisa,0.454792,DDPM,1000
fashion_00269.png,8,bolsa,0.992717,DDPM,1000
fashion_00270.png,2,pulôver,0.750900,DDPM,1000
fashion_00271.png,0,camiseta,0.948065,DDPM,1000
fashion_00272.png,6,camisa,0.949098,DDPM,1000
fashion_00273.png,6,camisa,0.748358,DDPM,1000
fashion_00274.png,6,camisa,0.848935,DDPM,1000
fashion_00275.png,8,bolsa,0.995138,DDPM,1000
fashion_00276.png,1,calça,0.997344,DDPM,1000
fashion_00277.png,2,pulôver,0.495684,DDPM,1000
fashion_00278.png,6,camisa,0.938917,DDPM,1000
fashion_00279.png,2,pulôver,0.698970,DDPM,1000
fashion_00280.png,6,camisa,0.844738,DDPM,1000
fashion_00281.png,6,camisa,0.564330,DDPM,1000
fashion_00282.png,6,camisa,0.886389,DDPM,1000
fashion_00283.png,2,pulôver,0.758141,DDPM,1000
fashion_00284.png,8,bolsa,0.867394,DDPM,1000
fashion_00285.png,6,camisa,0.876187,DDPM,1000
fashion_00286.png,0,camiseta,0.696844,DDPM,1000
fashion_00287.png,6,camisa,0.544141,DDPM,1000
fashion_00288.png,8,bolsa,0.982749,DDPM,1000
fashion_00289.png,0,camiseta,0.708380,DDPM,1000
fashion_00290.png,4,casaco,0.480903,DDPM,1000
fashion_00291.png,8,bolsa,0.997929,DDPM,1000
fashion_00292.png,6,camisa,0.977146,DDPM,1000
fashion_00293.png,8,bolsa,0.593274,DDPM,1000
fashion_00294.png,8,bolsa,0.431735,DDPM,1000
fashion_00295.png,0,camiseta,0.586765,DDPM,1000
fashion_00296.png,2,pulôver,0.840183,DDPM,1000
fashion_00297.png,2,pulôver,0.451084,DDPM,1000
fashion_00298.png,0,camiseta,0.861376,DDPM,1000
fashion_00299.png,2,pulôver,0.579419,DDPM,1000
fashion_00300.png,6,camisa,0.596863,DDPM,1000
fashion_00301.png,6,camisa,0.498877,DDPM,1000
fashion_00302.png,6,camisa,0.431163,DDPM,1000
fashion_00303.png,2,pulôver,0.581851,DDPM,1000
fashion_00304.png,7,tênis,0.994352,DDPM,1000
fashion_00305.png,4,casaco,0.292255,DDPM,1000
fashion_00306.png,2,pulôver,0.641541,DDPM,1000
fashion_00307.png,1,calça,0.333757,DDPM,1000
fashion_00308.png,0,camiseta,0.914704,DDPM,1000
fashion_00309.png,8,bolsa,0.997638,DDPM,1000
fashion_00310.png,4,casaco,0.995343,DDPM,1000
fashion_00311.png,6,camisa,0.444919,DDPM,1000
fashion_00312.png,8,bolsa,0.996006,DDPM,1000
fashion_00313.png,0,camiseta,0.380820,DDPM,1000
fashion_00314.png,6,camisa,0.728936,DDPM,1000
fashion_00315.png,2,pulôver,0.326735,DDPM,1000
fashion_00316.png,2,pulôver,0.658665,DDPM,1000
fashion_00317.png,6,camisa,0.642598,DDPM,1000
fashion_00318.png,4,casaco,0.644284,DDPM,1000
fashion_00319.png,0,camiseta,0.800170,DDPM,1000
fashion_00320.png,4,casaco,0.457842,DDPM,1000
fashion_00321.png,0,camiseta,0.497475,DDPM,1000
fashion_00322.png,4,casaco,0.571962,DDPM,1000
fashion_00323.png,2,pulôver,0.481548,DDPM,1000
fashion_00324.png,6,camisa,0.946870,DDPM,1000
fashion_00325.png,4,casaco,0.631846,DDPM,1000
fashion_00326.png,6,camisa,0.876669,DDPM,1000
fashion_00327.png,2,pulôver,0.971706,DDPM,1000
fashion_00328.png,5,sandália,0.987247,DDPM,1000
fashion_00329.png,6,camisa,0.609367,DDPM,1000
fashion_00330.png,6,camisa,0.402733,DDPM,1000
fashion_00331.png,1,calça,0.980760,DDPM,1000
fashion_00332.png,3,vestido,0.769595,DDPM,1000
fashion_00333.png,6,camisa,0.805828,DDPM,1000
fashion_00334.png,0,camiseta,0.549892,DDPM,1000
fashion_00335.png,4,casaco,0.599987,DDPM,1000
fashion_00336.png,6,camisa,0.550884,DDPM,1000
fashion_00337.png,6,camisa,0.910645,DDPM,1000
fashion_00338.png,8,bolsa,0.996845,DDPM,1000
fashion_00339.png,6,camisa,0.633775,DDPM,1000
fashion_00340.png,8,bolsa,0.616243,DDPM,1000
fashion_00341.png,6,camisa,0.623339,DDPM,1000
fashion_00342.png,6,camisa,0.377472,DDPM,1000
fashion_00343.png,8,bolsa,0.423199,DDPM,1000
fashion_00344.png,1,calça,0.841853,DDPM,1000
fashion_00345.png,6,camisa,0.801894,DDPM,1000
fashion_00346.png,2,pulôver,0.821018,DDPM,1000
fashion_00347.png,6,camisa,0.926750,DDPM,1000
fashion_00348.png,0,camiseta,0.674832,DDPM,1000
fashion_00349.png,8,bolsa,0.922891,DDPM,1000
fashion_00350.png,2,pulôver,0.564841,DDPM,1000
fashion_00351.png,4,casaco,0.472702,DDPM,1000
fashion_00352.png,2,pulôver,0.455951,DDPM,1000
fashion_00353.png,8,bolsa,0.626673,DDPM,1000
fashion_00354.png,8,bolsa,0.981036,DDPM,1000
fashion_00355.png,2,pulôver,0.706209,DDPM,1000
fashion_00356.png,8,bolsa,0.726846,DDPM,1000
fashion_00357.png,4,casaco,0.857305,DDPM,1000
fashion_00358.png,0,camiseta,0.646304,DDPM,1000
fashion_00359.png,3,vestido,0.965406,DDPM,1000
fashion_00360.png,6,camisa,0.950280,DDPM,1000
fashion_00361.png,1,calça,0.935171,DDPM,1000
fashion_00362.png,6,camisa,0.765584,DDPM,1000
fashion_00363.png,6,camisa,0.916176,DDPM,1000
fashion_00364.png,3,vestido,0.391956,DDPM,1000
fashion_00365.png,8,bolsa,0.777454,DDPM,1000
fashion_00366.png,2,pulôver,0.728371,DDPM,1000
fashion_00367.png,0,camiseta,0.540828,DDPM,1000
fashion_00368.png,6,camisa,0.858895,DDPM,1000
fashion_00369.png,4,casaco,0.484798,DDPM,1000
fashion_00370.png,3,vestido,0.568064,DDPM,1000
fashion_00371.png,6,camisa,0.446487,DDPM,1000
fashion_00372.png,6,camisa,0.717448,DDPM,1000
fashion_00373.png,2,pulôver,0.631913,DDPM,1000
fashion_00374.png,0,camiseta,0.274798,DDPM,1000
fashion_00375.png,4,casaco,0.568024,DDPM,1000
fashion_00376.png,2,pulôver,0.591539,DDPM,1000
fashion_00377.png,8,bolsa,0.918180,DDPM,1000
fashion_00378.png,2,pulôver,0.745231,DDPM,1000
fashion_00379.png,2,pulôver,0.506187,DDPM,1000
fashion_00380.png,2,pulôver,0.557062,DDPM,1000
fashion_00381.png,4,casaco,0.509971,DDPM,1000
fashion_00382.png,4,casaco,0.652740,DDPM,1000
fashion_00383.png,9,bota,0.891355,DDPM,1000
fashion_00384.png,2,pulôver,0.538420,DDPM,1000
fashion_00385.png,6,camisa,0.408907,DDPM,1000
fashion_00386.png,3,vestido,0.411509,DDPM,1000
fashion_00387.png,6,camisa,0.613234,DDPM,1000
fashion_00388.png,7,tênis,0.535720,DDPM,1000
fashion_00389.png,4,casaco,0.474648,DDPM,1000
fashion_00390.png,6,camisa,0.670142,DDPM,1000
fashion_00391.png,0,camiseta,0.372558,DDPM,1000
fashion_00392.png,0,camiseta,0.670929,DDPM,1000
fashion_00393.png,6,camisa,0.675199,DDPM,1000
fashion_00394.png,4,casaco,0.623325,DDPM,1000
fashion_00395.png,8,bolsa,0.783796,DDPM,1000
fashion_00396.png,8,bolsa,0.999777,DDPM,1000
fashion_00397.png,2,pulôver,0.820038,DDPM,1000
fashion_00398.png,6,camisa,0.827549,DDPM,1000
fashion_00399.png,6,camisa,0.512990,DDPM,1000
fashion_00400.png,6,camisa,0.784834,DDPM,1000
fashion_00401.png,8,bolsa,0.475963,DDPM,1000
fashion_00402.png,0,camiseta,0.953311,DDPM,1000
fashion_00403.png,6,camisa,0.883971,DDPM,1000
fashion_00404.png,8,bolsa,0.985093,DDPM,1000
fashion_00405.png,6,camisa,0.689147,DDPM,1000
fashion_00406.png,9,bota,0.654190,DDPM,1000
fashion_00407.png,2,pulôver,0.639848,DDPM,1000
fashion_00408.png,2,pulôver,0.675911,DDPM,1000
fashion_00409.png,2,pulôver,0.507468,DDPM,1000
fashion_00410.png,8,bolsa,0.999980,DDPM,1000
fashion_00411.png,6,camisa,0.415086,DDPM,1000
fashion_00412.png,8,bolsa,0.577368,DDPM,1000
fashion_00413.png,9,bota,0.428285,DDPM,1000
fashion_00414.png,1,calça,0.977499,DDPM,1000
fashion_00415.png,8,bolsa,0.378398,DDPM,1000
fashion_00416.png,6,camisa,0.392887,DDPM,1000
fashion_00417.png,8,bolsa,0.883201,DDPM,1000
fashion_00418.png,2,pulôver,0.669161,DDPM,1000
fashion_00419.png,8,bolsa,0.574433,DDPM,1000
fashion_00420.png,6,camisa,0.859040,DDPM,1000
fashion_00421.png,2,pulôver,0.886066,DDPM,1000
fashion_00422.png,2,pulôver,0.290233,DDPM,1000
fashion_00423.png,0,camiseta,0.557755,DDPM,1000
fashion_00424.png,6,camisa,0.398255,DDPM,1000
fashion_00425.png,0,camiseta,0.869051,DDPM,1000
fashion_00426.png,8,bolsa,0.823872,DDPM,1000
fashion_00427.png,6,camisa,0.481743,DDPM,1000
fashion_00428.png,8,bolsa,0.903601,DDPM,1000
fashion_00429.png,6,camisa,0.719453,DDPM,1000
fashion_00430.png,6,camisa,0.484710,DDPM,1000
fashion_00431.png,1,calça,0.642375,DDPM,1000
fashion_00432.png,4,casaco,0.568186,DDPM,1000
fashion_00433.png,9,bota,0.909042,DDPM,1000
fashion_00434.png,4,casaco,0.813075,DDPM,1000
fashion_00435.png,7,tênis,0.932168,DDPM,1000
fashion_00436.png,8,bolsa,0.909074,DDPM,1000
fashion_00437.png,2,pulôver,0.740747,DDPM,1000
fashion_00438.png,8,bolsa,0.947144,DDPM,1000
fashion_00439.png,6,camisa,0.399423,DDPM,1000
fashion_00440.png,4,casaco,0.668837,DDPM,1000
fashion_00441.png,1,calça,0.396740,DDPM,1000
fashion_00442.png,4,casaco,0.542936,DDPM,1000
fashion_00443.png,2,pulôver,0.448242,DDPM,1000
fashion_00444.png,8,bolsa,0.434556,DDPM,1000
fashion_00445.png,6,camisa,0.626065,DDPM,1000
fashion_00446.png,3,vestido,0.356634,DDPM,1000
fashion_00447.png,0,camiseta,0.994195,DDPM,1000
fashion_00448.png,6,camisa,0.583346,DDPM,1000
fashion_00449.png,2,pulôver,0.699167,DDPM,1000
fashion_00450.png,0,camiseta,0.649198,DDPM,1000
fashion_00451.png,2,pulôver,0.883969,DDPM,1000
fashion_00452.png,6,camisa,0.941281,DDPM,1000
fashion_00453.png,7,tênis,0.970424,DDPM,1000
fashion_00454.png,2,pulôver,0.873493,DDPM,1000
fashion_00455.png,4,casaco,0.445084,DDPM,1000
fashion_00456.png,2,pulôver,0.424844,DDPM,1000
fashion_00457.png,4,casaco,0.729140,DDPM,1000
fashion_00458.png,2,pulôver,0.877271,DDPM,1000
fashion_00459.png,2,pulôver,0.754175,DDPM,1000
fashion_00460.png,2,pulôver,0.650756,DDPM,1000
fashion_00461.png,4,casaco,0.497603,DDPM,1000
fashion_00462.png,2,pulôver,0.971342,DDPM,1000
fashion_00463.png,0,camiseta,0.843031,DDPM,1000
fashion_00464.png,2,pulôver,0.886509,DDPM,1000
fashion_00465.png,8,bolsa,0.638584,DDPM,1000
fashion_00466.png,7,tênis,0.634573,DDPM,1000
fashion_00467.png,0,camiseta,0.685493,DDPM,1000
fashion_00468.png,8,bolsa,0.968302,DDPM,1000
fashion_00469.png,8,bolsa,0.936659,DDPM,1000
fashion_00470.png,9,bota,0.726551,DDPM,1000
fashion_00471.png,8,bolsa,0.999343,DDPM,1000
fashion_00472.png,6,camisa,0.633694,DDPM,1000
fashion_00473.png,6,camisa,0.647767,DDPM,1000
fashion_00474.png,8,bolsa,0.613660,DDPM,1000
fashion_00475.png,8,bolsa,0.916022,DDPM,1000
fashion_00476.png,3,vestido,0.555903,DDPM,1000
fashion_00477.png,8,bolsa,0.999603,DDPM,1000
fashion_00478.png,4,casaco,0.371058,DDPM,1000
fashion_00479.png,6,camisa,0.909445,DDPM,1000
fashion_00480.png,2,pulôver,0.848895,DDPM,1000
fashion_00481.png,8,bolsa,0.940542,DDPM,1000
fashion_00482.png,6,camisa,0.401963,DDPM,1000
fashion_00483.png,2,pulôver,0.619464,DDPM,1000
fashion_00484.png,0,camiseta,0.942423,DDPM,1000
fashion_00485.png,0,camiseta,0.484735,DDPM,1000
fashion_00486.png,8,bolsa,0.827993,DDPM,1000
fashion_00487.png,0,camiseta,0.272095,DDPM,1000
fashion_00488.png,1,calça,0.998117,DDPM,1000
fashion_00489.png,4,casaco,0.536757,DDPM,1000
