filename,predicted_label,class_name,confidence,sampler,steps
fashion_00096.png,4,casaco,0.559619,DDPM,1000
fashion_00097.png,5,sandália,0.485658,DDPM,1000
fashion_00098.png,8,bolsa,0.779566,DDPM,1000
fashion_00099.png,3,vestido,0.289104,DDPM,1000
fashion_00100.png,3,vestido,0.775693,DDPM,1000
fashion_00101.png,0,camiseta,0.850003,DDPM,1000
fashion_00102.png,6,camisa,0.901824,DDPM,1000
fashion_00103.png,8,bolsa,0.555339,DDPM,1000
fashion_00104.png,0,camiseta,0.908729,DDPM,1000
fashion_00105.png,0,camiseta,0.514396,DDPM,1000
fashion_00106.png,8,bolsa,0.297751,DDPM,1000
fashion_00107.png,0,camiseta,0.255729,DDPM,1000
fashion_00108.png,8,bolsa,0.736701,DDPM,1000
fashion_00109.png,8,bolsa,0.590458,DDPM,1000
fashion_00110.png,0,camiseta,0.481164,DDPM,1000
fashion_00111.png,2,pulôver,0.475841,DDPM,1000
fashion_00112.png,6,camisa,0.845556,DDPM,1000
fashion_00113.png,8,bolsa,0.900789,DDPM,1000
fashion_00114.png,1,calça,0.531626,DDPM,1000
fashion_00115.png,4,casaco,0.861943,DDPM,1000
fashion_00116.png,6,camisa,0.712225,DDPM,1000
fashion_00117.png,6,camisa,0.839236,DDPM,1000
fashion_00118.png,1,calça,0.365404,DDPM,1000
fashion_00119.png,6,camisa,0.825546,DDPM,1000
fashion_00120.png,0,camiseta,0.789796,DDPM,1000
fashion_00121.png,5,sandália,0.772006,DDPM,1000
fashion_00122.png,2,pulôver,0.557077,DDPM,1000
fashion_00123.png,9,bota,0.874042,DDPM,1000
fashion_00124.png,8,bolsa,0.780405,DDPM,1000
fashion_00125.png,2,pulôver,0.522970,DDPM,1000
fashion_00126.png,6,camisa,0.306396,DDPM,1000
fashion_00127.png,5,sandália,0.677587,DDPM,1000
fashion_00128.png,6,camisa,0.708889,DDPM,1000
fashion_00129.png,8,bolsa,0.568940,DDPM,1000
fashion_00130.png,8,bolsa,0.809192,DDPM,1000
fashion_00131.png,6,camisa,0.950644,DDPM,1000
fashion_00132.png,8,bolsa,0.770366,DDPM,1000
fashion_00133.png,6,camisa,0.545478,DDPM,1000
fashion_00134.png,6,camisa,0.637247,DDPM,1000
fashion_00135.png,6,camisa,0.484694,DDPM,1000
fashion_00136.png,0,camiseta,0.300623,DDPM,1000
fashion_00137.png,0,camiseta,0.659444,DDPM,1000
fashion_00138.png,6,camisa,0.427176,DDPM,1000
fashion_00139.png,8,bolsa,0.856406,DDPM,1000
fashion_00140.png,0,camiseta,0.613780,DDPM,1000
fashion_00141.png,6,camisa,0.655112,DDPM,1000
fashion_00142.png,6,camisa,0.433184,DDPM,1000
fashion_00143.png,4,casaco,0.595805,DDPM,1000
fashion_00144.png,0,camiseta,0.454211,DDPM,1000
fashion_00145.png,8,bolsa,0.564907,DDPM,1000
fashion_00146.png,6,camisa,0.840558,DDPM,1000
fashion_00147.png,0,camiseta,0.644120,DDPM,1000
fashion_00148.png,4,casaco,0.564659,DDPM,1000
fashion_00149.png,6,camisa,0.420304,DDPM,1000
fashion_00150.png,6,camisa,0.666286,DDPM,1000
fashion_00151.png,8,bolsa,0.946075,DDPM,1000
fashion_00152.png,6,camisa,0.779729,DDPM,1000
fashion_00153.png,8,bolsa,0.987668,DDPM,1000
fashion_00154.png,9,bota,0.359690,DDPM,1000
fashion_00155.png,0,camiseta,0.550627,DDPM,1000
fashion_00156.png,8,bolsa,0.492196,DDPM,1000
fashion_00157.png,0,camiseta,0.790322,DDPM,1000
fashion_00158.png,6,camisa,0.759022,DDPM,1000
fashion_00159.png,6,camisa,0.658824,DDPM,1000
fashion_00160.png,0,camiseta,0.679887,DDPM,1000
fashion_00161.png,3,vestido,0.746952,DDPM,1000
fashion_00162.png,8,bolsa,0.426653,DDPM,1000
fashion_00163.png,0,camiseta,0.615363,DDPM,1000
fashion_00164.png,8,bolsa,0.477778,DDPM,1000
fashion_00165.png,6,camisa,0.698221,DDPM,1000
fashion_00166.png,8,bolsa,0.696038,DDPM,1000
fashion_00167.png,8,bolsa,0.710564,DDPM,1000
fashion_00168.png,8,bolsa,0.320293,DDPM,1000
fashion_00169.png,8,bolsa,0.847688,DDPM,1000
fashion_00170.png,3,vestido,0.451344,DDPM,1000
fashion_00171.png,6,camisa,0.547342,DDPM,1000
fashion_00172.png,8,bolsa,0.517920,DDPM,1000
fashion_00173.png,6,camisa,0.692919,DDPM,1000
fashion_00174.png,9,bota,0.603617,DDPM,1000
fashion_00175.png,0,camiseta,0.624570,DDPM,1000
fashion_00176.png,6,camisa,0.470093,DDPM,1000
fashion_00177.png,8,bolsa,0.782614,DDPM,1000
fashion_00178.png,6,camisa,0.386743,DDPM,1000
fashion_00179.png,9,bota,0.541269,DDPM,1000
fashion_00180.png,8,bolsa,0.417734,DDPM,1000
fashion_00181.png,0,camiseta,0.969840,DDPM,1000
fashion_00182.png,8,bolsa,0.781527,DDPM,1000
fashion_00183.png,5,sandália,0.933698,DDPM,1000
fashion_00184.png,0,camiseta,0.818731,DDPM,1000
fashion_00185.png,8,bolsa,0.635183,DDPM,1000
fashion_00186.png,8,bolsa,0.438823,DDPM,1000
fashion_00187.png,6,camisa,0.446259,DDPM,1000
fashion_00188.png,6,camisa,0.807338,DDPM,1000
fashion_00189.png,8,bolsa,0.434107,DDPM,1000
fashion_00190.png,6,camisa,0.344713,DDPM,1000
fashion_00191.png,6,camisa,0.399708,DDPM,1000
fashion_00192.png,8,bolsa,0.693916,DDPM,1000
fashion_00193.png,7,tênis,0.716450,DDPM,1000
fashion_00194.png,6,camisa,0.451011,DDPM,1000
fashion_00195.png,4,casaco,0.609855,DDPM,1000
fashion_00196.png,9,bota,0.891939,DDPM,1000
fashion_00197.png,3,vestido,0.240830,DDPM,1000
fashion_00198.png,6,camisa,0.421927,DDPM,1000
fashion_00199.png,6,camisa,0.587510,DDPM,1000
fashion_00200.png,5,sandália,0.612407,DDPM,1000
fashion_00201.png,1,calça,0.612405,DDPM,1000
fashion_00202.png,0,camiseta,0.685919,DDPM,1000
fashion_00203.png,5,sandália,0.401695,DDPM,1000
fashion_00204.png,3,vestido,0.270905,DDPM,1000
fashion_00205.png,0,camiseta,0.438238,DDPM,1000
fashion_00206.png,6,camisa,0.273455,DDPM,1000
fashion_00207.png,8,bolsa,0.411409,DDPM,1000
fashion_00208.png,8,bolsa,0.775492,DDPM,1000
fashion_00209.png,4,casaco,0.630347,DDPM,1000
fashion_00210.png,0,camiseta,0.227879,DDPM,1000
fashion_00211.png,0,camiseta,0.461355,DDPM,1000
fashion_00212.png,3,vestido,0.295924,DDPM,1000
fashion_00213.png,5,sandália,0.658363,DDPM,1000
fashion_00214.png,6,camisa,0.524228,DDPM,1000
fashion_00215.png,6,camisa,0.592873,DDPM,1000
fashion_00216.png,9,bota,0.385651,DDPM,1000
fashion_00217.png,1,calça,0.611887,DDPM,1000
fashion_00218.png,8,bolsa,0.854431,DDPM,1000
fashion_00219.png,5,sandália,0.889923,DDPM,1000
fashion_00220.png,3,vestido,0.433762,DDPM,1000
fashion_00221.png,6,camisa,0.794702,DDPM,1000
fashion_00222.png,6,camisa,0.576256,DDPM,1000
fashion_00223.png,8,bolsa,0.577138,DDPM,1000
fashion_00224.png,8,bolsa,0.768871,DDPM,1000
fashion_00225.png,6,camisa,0.730694,DDPM,1000
fashion_00226.png,4,casaco,0.573469,DDPM,1000
fashion_00227.png,8,bolsa,0.705730,DDPM,1000
fashion_00228.png,8,bolsa,0.768919,DDPM,1000
fashion_00229.png,6,camisa,0.314683,DDPM,1000
fashion_00230.png,8,bolsa,0.666356,DDPM,1000
fashion_00231.png,6,camisa,0.567841,DDPM,1000
fashion_00232.png,2,pulôver,0.416305,DDPM,1000
fashion_00233.png,6,camisa,0.416349,DDPM,1000
fashion_00234.png,6,camisa,0.937305,DDPM,1000
fashion_00235.png,9,bota,0.535427,DDPM,1000
fashion_00236.png,0,camiseta,0.590412,DDPM,1000
fashion_00237.png,6,camisa,0.421484,DDPM,1000
fashion_00238.png,8,bolsa,0.887206,DDPM,1000
fashion_00239.png,1,calça,0.592059,DDPM,1000
fashion_00240.png,2,pulôver,0.602344,DDPM,1000
fashion_00241.png,2,pulôver,0.694753,DDPM,1000
fashion_00242.png,5,sandália,0.781503,DDPM,1000
fashion_00243.png,6,camisa,0.915394,DDPM,1000
fashion_00244.png,6,camisa,0.425677,DDPM,1000
fashion_00245.png,5,sandália,0.355923,DDPM,1000
fashion_00246.png,5,sandália,0.935782,DDPM,1000
fashion_00247.png,6,camisa,0.748003,DDPM,1000
fashion_00248.png,0,camiseta,0.645365,DDPM,1000
fashion_00249.png,6,camisa,0.642601,DDPM,1000
fashion_00250.png,6,camisa,0.783898,DDPM,1000
fashion_00251.png,5,sandália,0.635771,DDPM,1000
fashion_00252.png,6,camisa,0.573521,DDPM,1000
fashion_00253.png,8,bolsa,0.655392,DDPM,1000
fashion_00254.png,4,casaco,0.513715,DDPM,1000
fashion_00255.png,6,camisa,0.705599,DDPM,1000
fashion_00256.png,6,camisa,0.473431,DDPM,1000
fashion_00257.png,6,camisa,0.913525,DDPM,1000
fashion_00258.png,0,camiseta,0.733012,DDPM,1000
fashion_00259.png,8,bolsa,0.628884,DDPM,1000
fashion_00260.png,0,camiseta,0.725648,DDPM,1000
fashion_00261.png,2,pulôver,0.375544,DDPM,1000
fashion_00262.png,6,camisa,0.648212,DDPM,1000
fashion_00263.png,1,calça,0.471009,DDPM,1000
fashion_00264.png,6,camisa,0.592305,DDPM,1000
fashion_00265.png,6,camisa,0.385917,DDPM,1000
fashion_00266.png,5,sandália,0.877152,DDPM,1000
fashion_00267.png,1,calça,0.953231,DDPM,1000
fashion_00268.png,6,camisa,0.727960,DDPM,1000
fashion_00269.png,3,vestido,0.746503,DDPM,1000
fashion_00270.png,8,bolsa,0.938542,DDPM,1000
fashion_00271.png,4,casaco,0.631572,DDPM,1000
fashion_00272.png,6,camisa,0.898236,DDPM,1000
fashion_00273.png,0,camiseta,0.496920,DDPM,1000
fashion_00274.png,9,bota,0.542587,DDPM,1000
fashion_00275.png,6,camisa,0.454565,DDPM,1000
fashion_00276.png,0,camiseta,0.509075,DDPM,1000
fashion_00277.png,6,camisa,0.697749,DDPM,1000
fashion_00278.png,8,bolsa,0.392523,DDPM,1000
fashion_00279.png,8,bolsa,0.419723,DDPM,1000
fashion_00280.png,6,camisa,0.809250,DDPM,1000
fashion_00281.png,9,bota,0.646226,DDPM,1000
fashion_00282.png,0,camiseta,0.674224,DDPM,1000
fashion_00283.png,6,camisa,0.773260,DDPM,1000
fashion_00284.png,8,bolsa,0.671155,DDPM,1000
fashion_00285.png,6,camisa,0.536024,DDPM,1000
fashion_00286.png,5,sandália,0.925363,DDPM,1000
fashion_00287.png,0,camiseta,0.807558,DDPM,1000
fashion_00288.png,6,camisa,0.395540,DDPM,1000
fashion_00289.png,3,vestido,0.335269,DDPM,1000
fashion_00290.png,6,camisa,0.653711,DDPM,1000
fashion_00291.png,0,camiseta,0.746831,DDPM,1000
fashion_00292.png,9,bota,0.397124,DDPM,1000
fashion_00293.png,3,vestido,0.342217,DDPM,1000
fashion_00294.png,6,camisa,0.499698,DDPM,1000
fashion_00295.png,6,camisa,0.722842,DDPM,1000
fashion_00296.png,3,vestido,0.639802,DDPM,1000
fashion_00297.png,6,camisa,0.717059,DDPM,1000
fashion_00298.png,6,camisa,0.417855,DDPM,1000
fashion_00299.png,6,camisa,0.884564,DDPM,1000
fashion_00300.png,6,camisa,0.321227,DDPM,1000
fashion_00301.png,9,bota,0.584007,DDPM,1000
fashion_00302.png,6,camisa,0.373936,DDPM,1000
fashion_00303.png,0,camiseta,0.921305,DDPM,1000
fashion_00304.png,6,camisa,0.378787,DDPM,1000
fashion_00305.png,6,camisa,0.916764,DDPM,1000
fashion_00306.png,4,casaco,0.661365,DDPM,1000
fashion_00307.png,7,tênis,0.372909,DDPM,1000
fashion_00308.png,6,camisa,0.376665,DDPM,1000
fashion_00309.png,8,bolsa,0.771143,DDPM,1000
fashion_00310.png,8,bolsa,0.569054,DDPM,1000
fashion_00311.png,6,camisa,0.743144,DDPM,1000
fashion_00312.png,8,bolsa,0.883096,DDPM,1000
fashion_00313.png,1,calça,0.520420,DDPM,1000
fashion_00314.png,7,tênis,0.415009,DDPM,1000
fashion_00315.png,6,camisa,0.717210,DDPM,1000
fashion_00316.png,6,camisa,0.672907,DDPM,1000
fashion_00317.png,0,camiseta,0.582760,DDPM,1000
fashion_00318.png,3,vestido,0.615492,DDPM,1000
fashion_00319.png,3,vestido,0.412924,DDPM,1000
fashion_00320.png,8,bolsa,0.904118,DDPM,1000
fashion_00321.png,0,camiseta,0.279993,DDPM,1000
fashion_00322.png,6,camisa,0.326991,DDPM,1000
fashion_00323.png,5,sandália,0.791786,DDPM,1000
fashion_00324.png,0,camiseta,0.492308,DDPM,1000
fashion_00325.png,3,vestido,0.518603,DDPM,1000
fashion_00326.png,5,sandália,0.549505,DDPM,1000
fashion_00327.png,6,camisa,0.345922,DDPM,1000
fashion_00328.png,9,bota,0.395533,DDPM,1000
fashion_00329.png,1,calça,0.821839,DDPM,1000
fashion_00330.png,6,camisa,0.358020,DDPM,1000
fashion_00331.png,3,vestido,0.332440,DDPM,1000
fashion_00332.png,6,camisa,0.554607,DDPM,1000
fashion_00333.png,1,calça,0.868441,DDPM,1000
fashion_00334.png,3,vestido,0.626946,DDPM,1000
fashion_00335.png,6,camisa,0.466149,DDPM,1000
fashion_00336.png,5,sandália,0.749597,DDPM,1000
fashion_00337.png,0,camiseta,0.412050,DDPM,1000
fashion_00338.png,5,sandália,0.365561,DDPM,1000
fashion_00339.png,6,camisa,0.312612,DDPM,1000
fashion_00340.png,6,camisa,0.633767,DDPM,1000
fashion_00341.png,6,camisa,0.452407,DDPM,1000
fashion_00342.png,0,camiseta,0.317761,DDPM,1000
fashion_00343.png,8,bolsa,0.834135,DDPM,1000
fashion_00344.png,0,camiseta,0.638753,DDPM,1000
fashion_00345.png,8,bolsa,0.357025,DDPM,1000
fashion_00346.png,5,sandália,0.894284,DDPM,1000
fashion_00347.png,6,camisa,0.889141,DDPM,1000
fashion_00348.png,8,bolsa,0.998028,DDPM,1000
fashion_00349.png,2,pulôver,0.736925,DDPM,1000
fashion_00350.png,0,camiseta,0.504450,DDPM,1000
fashion_00351.png,2,pulôver,0.678133,DDPM,1000
fashion_00352.png,1,calça,0.629429,DDPM,1000
fashion_00353.png,9,bota,0.329096,DDPM,1000
fashion_00354.png,1,calça,0.387640,DDPM,1000
fashion_00355.png,8,bolsa,0.952788,DDPM,1000
fashion_00356.png,0,camiseta,0.265769,DDPM,1000
fashion_00357.png,0,camiseta,0.679184,DDPM,1000
fashion_00358.png,5,sandália,0.381053,DDPM,1000
fashion_00359.png,3,vestido,0.475971,DDPM,1000
fashion_00360.png,6,camisa,0.640248,DDPM,1000
fashion_00361.png,8,bolsa,0.955248,DDPM,1000
fashion_00362.png,7,tênis,0.288264,DDPM,1000
fashion_00363.png,6,camisa,0.384326,DDPM,1000
fashion_00364.png,7,tênis,0.466368,DDPM,1000
fashion_00365.png,8,bolsa,0.221799,DDPM,1000
fashion_00366.png,9,bota,0.647567,DDPM,1000
fashion_00367.png,8,bolsa,0.301766,DDPM,1000
fashion_00368.png,6,camisa,0.422125,DDPM,1000
fashion_00369.png,8,bolsa,0.930233,DDPM,1000
fashion_00370.png,8,bolsa,0.542384,DDPM,1000
fashion_00371.png,6,camisa,0.584296,DDPM,1000
fashion_00372.png,5,sandália,0.830531,DDPM,1000
fashion_00373.png,8,bolsa,0.978790,DDPM,1000
fashion_00374.png,0,camiseta,0.439553,DDPM,1000
fashion_00375.png,6,camisa,0.616171,DDPM,1000
fashion_00376.png,0,camiseta,0.281978,DDPM,1000
fashion_00377.png,4,casaco,0.650343,DDPM,1000
fashion_00378.png,3,vestido,0.528002,DDPM,1000
fashion_00379.png,9,bota,0.600097,DDPM,1000
fashion_00380.png,8,bolsa,0.750691,DDPM,1000
fashion_00381.png,3,vestido,0.535070,DDPM,1000
fashion_00382.png,8,bolsa,0.608926,DDPM,1000
fashion_00383.png,6,camisa,0.876198,DDPM,1000
fashion_00384.png,9,bota,0.926417,DDPM,1000
fashion_00385.png,1,calça,0.464569,DDPM,1000
fashion_00386.png,4,casaco,0.535979,DDPM,1000
fashion_00387.png,1,calça,0.343846,DDPM,1000
fashion_00388.png,6,camisa,0.433642,DDPM,1000
fashion_00389.png,6,camisa,0.868012,DDPM,1000
fashion_00390.png,8,bolsa,0.948945,DDPM,1000
fashion_00391.png,6,camisa,0.917065,DDPM,1000
fashion_00392.png,5,sandália,0.955756,DDPM,1000
fashion_00393.png,6,camisa,0.817943,DDPM,1000
fashion_00394.png,6,camisa,0.703379,DDPM,1000
fashion_00395.png,8,bolsa,0.478001,DDPM,1000
fashion_00396.png,6,camisa,0.724935,DDPM,1000
fashion_00397.png,1,calça,0.516209,DDPM,1000
fashion_00398.png,6,camisa,0.520864,DDPM,1000
fashion_00399.png,5,sandália,0.665521,DDPM,1000
fashion_00400.png,9,bota,0.787369,DDPM,1000
fashion_00401.png,0,camiseta,0.689411,DDPM,1000
fashion_00402.png,8,bolsa,0.359824,DDPM,1000
fashion_00403.png,0,camiseta,0.378392,DDPM,1000
fashion_00404.png,8,bolsa,0.474943,DDPM,1000
fashion_00405.png,6,camisa,0.936379,DDPM,1000
fashion_00406.png,8,bolsa,0.555241,DDPM,1000
fashion_00407.png,6,camisa,0.477732,DDPM,1000
fashion_00408.png,8,bolsa,0.369131,DDPM,1000
fashion_00409.png,2,pulôver,0.295382,DDPM,1000
fashion_00410.png,1,calça,0.785946,DDPM,1000
fashion_00411.png,8,bolsa,0.698948,DDPM,1000
fashion_00412.png,6,camisa,0.855058,DDPM,1000
fashion_00413.png,6,camisa,0.908274,DDPM,1000
fashion_00414.png,6,camisa,0.480086,DDPM,1000
fashion_00415.png,6,camisa,0.801734,DDPM,1000
fashion_00416.png,2,pulôver,0.515170,DDPM,1000
fashion_00417.png,8,bolsa,0.503484,DDPM,1000
fashion_00418.png,4,casaco,0.881568,DDPM,1000
fashion_00419.png,8,bolsa,0.633903,DDPM,1000
fashion_00420.png,8,bolsa,0.531428,DDPM,1000
fashion_00421.png,2,pulôver,0.528210,DDPM,1000
fashion_00422.png,8,bolsa,0.378329,DDPM,1000
fashion_00423.png,0,camiseta,0.495154,DDPM,1000
fashion_00424.png,4,casaco,0.789708,DDPM,1000
fashion_00425.png,4,casaco,0.437450,DDPM,1000
fashion_00426.png,2,pulôver,0.705488,DDPM,1000
fashion_00427.png,0,camiseta,0.466026,DDPM,1000
fashion_00428.png,6,camisa,0.277934,DDPM,1000
fashion_00429.png,6,camisa,0.482357,DDPM,1000
fashion_00430.png,8,bolsa,0.457494,DDPM,1000
fashion_00431.png,6,camisa,0.393071,DDPM,1000
fashion_00432.png,9,bota,0.915039,DDPM,1000
fashion_00433.png,3,vestido,0.501641,DDPM,1000
fashion_00434.png,9,bota,0.564501,DDPM,1000
fashion_00435.png,4,casaco,0.487403,DDPM,1000
fashion_00436.png,8,bolsa,0.449757,DDPM,1000
fashion_00437.png,5,sandália,0.823845,DDPM,1000
fashion_00438.png,8,bolsa,0.806482,DDPM,1000
fashion_00439.png,0,camiseta,0.887993,DDPM,1000
fashion_00440.png,8,bolsa,0.460781,DDPM,1000
fashion_00441.png,4,casaco,0.433253,DDPM,1000
fashion_00442.png,2,pulôver,0.534361,DDPM,1000
fashion_00443.png,3,vestido,0.943529,DDPM,1000
fashion_00444.png,6,camisa,0.390001,DDPM,1000
fashion_00445.png,8,bolsa,0.768031,DDPM,1000
fashion_00446.png,6,camisa,0.738523,DDPM,1000
fashion_00447.png,4,casaco,0.557677,DDPM,1000
fashion_00448.png,6,camisa,0.846200,DDPM,1000
fashion_00449.png,8,bolsa,0.598060,DDPM,1000
fashion_00450.png,0,camiseta,0.776390,DDPM,1000
fashion_00451.png,5,sandália,0.724192,DDPM,1000
fashion_00452.png,8,bolsa,0.741946,DDPM,1000
fashion_00453.png,8,bolsa,0.898136,DDPM,1000
fashion_00454.png,2,pulôver,0.635962,DDPM,1000
fashion_00455.png,8,bolsa,0.763844,DDPM,1000
fashion_00456.png,1,calça,0.464981,DDPM,1000
fashion_00457.png,6,camisa,0.861222,DDPM,1000
fashion_00458.png,1,calça,0.969195,DDPM,1000
fashion_00459.png,8,bolsa,0.949236,DDPM,1000
fashion_00460.png,6,camisa,0.363691,DDPM,1000
fashion_00461.png,2,pulôver,0.424940,DDPM,1000
fashion_00462.png,2,pulôver,0.449092,DDPM,1000
fashion_00463.png,8,bolsa,0.990080,DDPM,1000
fashion_00464.png,6,camisa,0.801344,DDPM,1000
fashion_00465.png,6,camisa,0.306427,DDPM,1000
fashion_00466.png,0,camiseta,0.457539,DDPM,1000
fashion_00467.png,2,pulôver,0.430533,DDPM,1000
fashion_00468.png,6,camisa,0.469649,DDPM,1000
fashion_00469.png,1,calça,0.595877,DDPM,1000
fashion_00470.png,7,tênis,0.355355,DDPM,1000
fashion_00471.png,5,sandália,0.989341,DDPM,1000
fashion_00472.png,0,camiseta,0.474723,DDPM,1000
fashion_00473.png,6,camisa,0.977096,DDPM,1000
fashion_00474.png,6,camisa,0.592323,DDPM,1000
fashion_00475.png,3,vestido,0.407934,DDPM,1000
fashion_00476.png,0,camiseta,0.417266,DDPM,1000
fashion_00477.png,2,pulôver,0.313069,DDPM,1000
fashion_00478.png,6,camisa,0.580714,DDPM,1000
fashion_00479.png,8,bolsa,0.497717,DDPM,1000
fashion_00480.png,8,bolsa,0.674384,DDPM,1000
fashion_00481.png,6,camisa,0.872583,DDPM,1000
fashion_00482.png,6,camisa,0.676190,DDPM,1000
fashion_00483.png,4,casaco,0.712141,DDPM,1000
fashion_00484.png,3,vestido,0.451356,DDPM,1000
fashion_00485.png,6,camisa,0.438885,DDPM,1000
fashion_00486.png,8,bolsa,0.817824,DDPM,1000
fashion_00487.png,2,pulôver,0.466066,DDPM,1000
fashion_00488.png,0,camiseta,0.439256,DDPM,1000
fashion_00489.png,6,camisa,0.657235,DDPM,1000
fashion_00490.png,6,camisa,0.906206,DDPM,1000
fashion_00491.png,6,camisa,0.714810,DDPM,1000
